Year; Month;  Monthly Anomaly;Monthly Unc.;  Annual Anomaly; Annual Unc.;  Five-year Anomaly; Five-year Unc.; Ten-year  Anomaly; Ten-year Unc.;   Twenty-year Anomaly; Twenty-year Unc.
1873;7;-0.184;0.140;-0.252;0.096;-0.307;0.078;-0.234;0.091;-0.242;0.096
1873;8;-0.153;0.164;-0.270;0.095;-0.303;0.078;-0.233;0.090;-0.241;0.096
1873;9;-0.353;0.167;-0.303;0.102;-0.304;0.078;-0.232;0.090;-0.241;0.095
1873;10;-0.259;0.131;-0.300;0.099;-0.307;0.078;-0.233;0.090;-0.240;0.095
1873;11;-0.325;0.159;-0.300;0.099;-0.311;0.078;-0.231;0.089;-0.240;0.095
1873;12;-0.234;0.195;-0.310;0.097;-0.312;0.078;-0.231;0.088;-0.240;0.094
1874;1;-0.220;0.215;-0.318;0.101;-0.312;0.079;-0.231;0.087;-0.239;0.094
1874;2;-0.310;0.224;-0.322;0.099;-0.313;0.079;-0.233;0.088;-0.238;0.094
1874;3;-0.674;0.172;-0.309;0.097;-0.313;0.079;-0.230;0.088;-0.238;0.093
1874;4;-0.379;0.139;-0.316;0.103;-0.313;0.079;-0.230;0.088;-0.238;0.093
1874;5;-0.284;0.159;-0.323;0.110;-0.312;0.080;-0.230;0.087;-0.240;0.093
1874;6;-0.341;0.158;-0.333;0.109;-0.315;0.080;-0.230;0.085;-0.241;0.093
1874;7;-0.286;0.175;-0.354;0.107;-0.311;0.081;-0.230;0.084;-0.242;0.092
1874;8;-0.197;0.153;-0.360;0.103;-0.305;0.081;-0.230;0.084;-0.243;0.092
1874;9;-0.195;0.139;-0.341;0.103;-0.298;0.082;-0.232;0.083;-0.243;0.092
1874;10;-0.342;0.178;-0.339;0.103;-0.294;0.082;-0.231;0.082;-0.243;0.092
1874;11;-0.417;0.179;-0.338;0.105;-0.292;0.083;-0.232;0.082;-0.244;0.092
1874;12;-0.349;0.167;-0.333;0.105;-0.289;0.083;-0.233;0.081;-0.244;0.092
1875;1;-0.477;0.212;-0.328;0.106;-0.285;0.083;-0.233;0.081;-0.247;0.091
1875;2;-0.377;0.192;-0.332;0.109;-0.281;0.083;-0.233;0.080;-0.248;0.091
1875;3;-0.451;0.166;-0.336;0.109;-0.275;0.084;-0.233;0.080;-0.247;0.090
1875;4;-0.351;0.138;-0.323;0.103;-0.269;0.085;-0.234;0.079;-0.248;0.090
1875;5;-0.272;0.147;-0.330;0.101;-0.260;0.085;-0.234;0.078;-0.249;0.090
1875;6;-0.285;0.163;-0.337;0.099;-0.253;0.086;-0.236;0.078;-0.250;0.089
1875;7;-0.230;0.160;-0.330;0.097;-0.249;0.087;-0.237;0.079;-0.250;0.089
1875;8;-0.240;0.168;-0.321;0.097;-0.241;0.088;-0.237;0.078;-0.251;0.088
1875;9;-0.247;0.145;-0.310;0.097;-0.228;0.090;-0.238;0.079;-0.252;0.088
1875;10;-0.186;0.152;-0.303;0.099;-0.217;0.090;-0.238;0.078;-0.252;0.087
1875;11;-0.490;0.165;-0.323;0.101;-0.213;0.090;-0.238;0.078;-0.253;0.087
1875;12;-0.443;0.155;-0.327;0.102;-0.209;0.089;-0.235;0.077;-0.252;0.086
1876;1;-0.389;0.198;-0.323;0.103;-0.205;0.090;-0.232;0.077;-0.254;0.085
1876;2;-0.270;0.171;-0.327;0.103;-0.201;0.089;-0.229;0.077;-0.255;0.085
1876;3;-0.312;0.194;-0.337;0.105;-0.197;0.089;-0.228;0.076;-0.255;0.084
1876;4;-0.268;0.161;-0.346;0.104;-0.194;0.089;-0.228;0.076;-0.255;0.084
1876;5;-0.511;0.163;-0.341;0.106;-0.189;0.090;-0.226;0.076;-0.255;0.084
1876;6;-0.338;0.146;-0.349;0.108;-0.188;0.090;-0.227;0.076;-0.255;0.083
1876;7;-0.183;0.149;-0.338;0.108;-0.188;0.089;-0.227;0.076;-0.257;0.083
1876;8;-0.292;0.168;-0.321;0.110;-0.185;0.088;-0.226;0.076;-0.258;0.083
1876;9;-0.363;0.144;-0.293;0.110;-0.176;0.088;-0.226;0.076;-0.259;0.082
1876;10;-0.287;0.143;-0.281;0.111;-0.174;0.088;-0.226;0.076;-0.259;0.082
1876;11;-0.437;0.170;-0.246;0.110;-0.174;0.088;-0.225;0.076;-0.261;0.082
1876;12;-0.544;0.161;-0.225;0.111;-0.171;0.088;-0.223;0.076;-0.263;0.081
1877;1;-0.254;0.169;-0.201;0.110;-0.170;0.087;-0.218;0.077;-0.266;0.081
1877;2;-0.067;0.214;-0.160;0.109;-0.171;0.087;-0.215;0.077;-0.268;0.080
1877;3;0.022;0.151;-0.118;0.109;-0.172;0.087;-0.212;0.077;-0.269;0.080
1877;4;-0.115;0.158;-0.082;0.111;-0.169;0.087;-0.212;0.077;-0.269;0.079
1877;5;-0.101;0.172;-0.029;0.112;-0.166;0.087;-0.212;0.077;-0.270;0.079
1877;6;-0.078;0.157;0.010;0.113;-0.168;0.087;-0.212;0.077;-0.271;0.078
1877;7;0.108;0.150;0.030;0.119;-0.166;0.087;-0.214;0.077;-0.271;0.078
1877;8;0.195;0.156;0.068;0.122;-0.167;0.087;-0.215;0.076;-0.272;0.077
1877;9;0.141;0.144;0.106;0.124;-0.165;0.087;-0.215;0.076;-0.273;0.077
1877;10;0.144;0.161;0.138;0.123;-0.164;0.087;-0.216;0.076;-0.275;0.076
1877;11;0.203;0.156;0.140;0.123;-0.164;0.087;-0.216;0.076;-0.277;0.076
1877;12;-0.075;0.169;0.151;0.119;-0.165;0.086;-0.217;0.076;-0.278;0.076
1878;1;-0.018;0.262;0.147;0.118;-0.166;0.086;-0.218;0.077;-0.277;0.075
1878;2;0.387;0.272;0.134;0.116;-0.165;0.086;-0.220;0.076;-0.277;0.075
1878;3;0.482;0.163;0.117;0.115;-0.167;0.086;-0.220;0.077;-0.277;0.074
1878;4;0.264;0.152;0.096;0.113;-0.170;0.085;-0.219;0.077;-0.278;0.074
1878;5;-0.070;0.160;0.079;0.109;-0.165;0.085;-0.218;0.077;-0.279;0.073
1878;6;0.053;0.146;0.069;0.108;-0.161;0.085;-0.218;0.077;-0.280;0.073
1878;7;0.054;0.130;0.055;0.102;-0.157;0.085;-0.219;0.077;-0.281;0.073
1878;8;0.042;0.159;0.007;0.096;-0.155;0.085;-0.220;0.077;-0.282;0.072
1878;9;-0.066;0.139;-0.042;0.096;-0.152;0.084;-0.220;0.076;-0.282;0.072
1878;10;-0.102;0.131;-0.086;0.094;-0.148;0.084;-0.220;0.076;-0.283;0.072
1878;11;-0.001;0.131;-0.101;0.091;-0.141;0.083;-0.221;0.076;-0.282;0.072
1878;12;-0.191;0.150;-0.123;0.089;-0.142;0.083;-0.221;0.076;-0.282;0.071
1879;1;-0.193;0.172;-0.146;0.091;-0.141;0.082;-0.221;0.076;-0.282;0.071
1879;2;-0.187;0.150;-0.169;0.091;-0.139;0.081;-0.220;0.076;-0.281;0.071
1879;3;-0.103;0.155;-0.187;0.091;-0.138;0.081;-0.219;0.076;-0.279;0.071
1879;4;-0.262;0.137;-0.189;0.090;-0.138;0.080;-0.220;0.076;-0.278;0.071
1879;5;-0.258;0.130;-0.211;0.091;-0.137;0.080;-0.222;0.076;-0.278;0.071
1879;6;-0.208;0.144;-0.233;0.090;-0.131;0.080;-0.223;0.076;-0.278;0.070
1879;7;-0.226;0.154;-0.248;0.090;-0.125;0.080;-0.225;0.076;-0.277;0.069
1879;8;-0.236;0.148;-0.269;0.090;-0.124;0.079;-0.227;0.075;-0.278;0.069
1879;9;-0.280;0.145;-0.285;0.089;-0.126;0.079;-0.230;0.075;-0.279;0.069
1879;10;-0.124;0.135;-0.290;0.090;-0.129;0.078;-0.230;0.075;-0.279;0.068
1879;11;-0.265;0.142;-0.291;0.091;-0.131;0.078;-0.232;0.075;-0.280;0.068
1879;12;-0.459;0.164;-0.302;0.091;-0.136;0.077;-0.232;0.075;-0.280;0.068
1880;1;-0.363;0.172;-0.306;0.090;-0.143;0.076;-0.234;0.074;-0.281;0.068
1880;2;-0.446;0.179;-0.304;0.090;-0.150;0.075;-0.234;0.074;-0.280;0.067
1880;3;-0.291;0.148;-0.311;0.090;-0.156;0.075;-0.234;0.074;-0.281;0.067
1880;4;-0.324;0.150;-0.328;0.091;-0.163;0.075;-0.235;0.074;-0.282;0.067
1880;5;-0.267;0.146;-0.322;0.089;-0.173;0.074;-0.237;0.074;-0.283;0.066
1880;6;-0.338;0.138;-0.303;0.090;-0.180;0.073;-0.239;0.074;-0.284;0.066
1880;7;-0.274;0.140;-0.284;0.089;-0.187;0.072;-0.240;0.074;-0.286;0.066
1880;8;-0.220;0.156;-0.261;0.088;-0.200;0.072;-0.242;0.073;-0.286;0.066
1880;9;-0.356;0.139;-0.244;0.088;-0.211;0.072;-0.243;0.073;-0.287;0.066
1880;10;-0.333;0.127;-0.220;0.088;-0.221;0.072;-0.244;0.073;-0.287;0.066
1880;11;-0.197;0.146;-0.209;0.088;-0.224;0.072;-0.243;0.073;-0.289;0.066
1880;12;-0.222;0.149;-0.210;0.087;-0.227;0.072;-0.240;0.073;-0.288;0.065
1881;1;-0.136;0.154;-0.201;0.087;-0.233;0.072;-0.242;0.072;-0.288;0.065
1881;2;-0.180;0.158;-0.197;0.087;-0.239;0.071;-0.244;0.072;-0.288;0.065
1881;3;-0.088;0.145;-0.192;0.085;-0.244;0.071;-0.246;0.072;-0.288;0.065
1881;4;-0.031;0.136;-0.188;0.085;-0.247;0.070;-0.247;0.072;-0.289;0.065
1881;5;-0.131;0.143;-0.201;0.086;-0.254;0.070;-0.245;0.072;-0.288;0.065
1881;6;-0.351;0.125;-0.201;0.089;-0.255;0.070;-0.246;0.071;-0.289;0.065
1881;7;-0.171;0.131;-0.180;0.090;-0.255;0.070;-0.247;0.071;-0.289;0.065
1881;8;-0.167;0.140;-0.163;0.095;-0.255;0.070;-0.249;0.071;-0.290;0.065
1881;9;-0.297;0.116;-0.167;0.096;-0.261;0.070;-0.250;0.070;-0.289;0.065
1881;10;-0.285;0.126;-0.186;0.096;-0.265;0.071;-0.251;0.070;-0.289;0.065
1881;11;-0.355;0.180;-0.197;0.096;-0.270;0.071;-0.252;0.070;-0.289;0.065
1881;12;-0.218;0.196;-0.195;0.097;-0.275;0.072;-0.250;0.070;-0.288;0.065
1882;1;0.110;0.144;-0.210;0.095;-0.280;0.071;-0.255;0.069;-0.287;0.065
1882;2;0.022;0.192;-0.214;0.093;-0.283;0.071;-0.260;0.069;-0.286;0.065
1882;3;-0.129;0.153;-0.205;0.093;-0.287;0.071;-0.264;0.068;-0.286;0.065
1882;4;-0.262;0.126;-0.208;0.092;-0.292;0.071;-0.266;0.068;-0.286;0.065
1882;5;-0.262;0.132;-0.209;0.087;-0.297;0.071;-0.269;0.068;-0.287;0.065
1882;6;-0.331;0.124;-0.234;0.084;-0.297;0.072;-0.272;0.067;-0.287;0.065
1882;7;-0.344;0.130;-0.277;0.083;-0.301;0.071;-0.276;0.067;-0.288;0.065
1882;8;-0.214;0.136;-0.313;0.080;-0.301;0.071;-0.282;0.067;-0.290;0.065
1882;9;-0.187;0.125;-0.317;0.080;-0.303;0.071;-0.286;0.066;-0.291;0.065
1882;10;-0.326;0.120;-0.321;0.081;-0.305;0.071;-0.291;0.066;-0.291;0.065
1882;11;-0.373;0.119;-0.321;0.082;-0.310;0.071;-0.295;0.066;-0.292;0.065
1882;12;-0.514;0.151;-0.306;0.080;-0.313;0.071;-0.298;0.065;-0.293;0.065
1883;1;-0.401;0.156;-0.300;0.083;-0.314;0.071;-0.301;0.064;-0.295;0.065
1883;2;-0.417;0.151;-0.311;0.086;-0.318;0.071;-0.308;0.064;-0.297;0.065
1883;3;-0.171;0.150;-0.323;0.086;-0.319;0.071;-0.315;0.064;-0.297;0.066
1883;4;-0.313;0.149;-0.320;0.086;-0.319;0.071;-0.320;0.064;-0.297;0.066
1883;5;-0.256;0.143;-0.325;0.087;-0.321;0.071;-0.322;0.063;-0.297;0.066
1883;6;-0.161;0.113;-0.304;0.088;-0.320;0.070;-0.326;0.063;-0.298;0.066
1883;7;-0.271;0.180;-0.288;0.088;-0.326;0.070;-0.328;0.063;-0.298;0.066
1883;8;-0.340;0.129;-0.268;0.089;-0.333;0.071;-0.331;0.063;-0.298;0.065
1883;9;-0.338;0.121;-0.295;0.089;-0.341;0.071;-0.333;0.063;-0.298;0.065
1883;10;-0.288;0.102;-0.310;0.087;-0.346;0.071;-0.333;0.063;-0.298;0.065
1883;11;-0.432;0.109;-0.333;0.085;-0.349;0.071;-0.334;0.063;-0.298;0.065
1883;12;-0.253;0.137;-0.361;0.089;-0.351;0.071;-0.334;0.062;-0.299;0.065
1884;1;-0.213;0.146;-0.382;0.086;-0.353;0.071;-0.333;0.062;-0.300;0.065
1884;2;-0.177;0.159;-0.391;0.085;-0.358;0.071;-0.330;0.062;-0.300;0.065
1884;3;-0.490;0.142;-0.404;0.084;-0.361;0.070;-0.329;0.062;-0.299;0.065
1884;4;-0.496;0.126;-0.417;0.086;-0.364;0.070;-0.326;0.062;-0.299;0.065
1884;5;-0.529;0.137;-0.428;0.088;-0.366;0.070;-0.325;0.062;-0.300;0.065
1884;6;-0.500;0.126;-0.443;0.087;-0.369;0.068;-0.325;0.062;-0.300;0.065
1884;7;-0.525;0.119;-0.478;0.088;-0.385;0.068;-0.325;0.062;-0.300;0.065
1884;8;-0.455;0.126;-0.499;0.086;-0.396;0.067;-0.325;0.062;-0.301;0.065
1884;9;-0.492;0.115;-0.490;0.085;-0.402;0.066;-0.326;0.062;-0.301;0.065
1884;10;-0.440;0.121;-0.490;0.086;-0.403;0.067;-0.327;0.062;-0.301;0.065
1884;11;-0.564;0.131;-0.491;0.086;-0.406;0.067;-0.329;0.062;-0.300;0.065
1884;12;-0.435;0.138;-0.494;0.087;-0.409;0.066;-0.327;0.062;-0.300;0.065
1885;1;-0.630;0.156;-0.479;0.088;-0.409;0.066;-0.328;0.062;-0.300;0.065
1885;2;-0.438;0.145;-0.476;0.088;-0.414;0.067;-0.327;0.062;-0.300;0.065
1885;3;-0.381;0.132;-0.470;0.088;-0.417;0.066;-0.329;0.062;-0.300;0.064
1885;4;-0.490;0.133;-0.460;0.087;-0.418;0.066;-0.330;0.062;-0.300;0.064
1885;5;-0.538;0.151;-0.441;0.085;-0.418;0.066;-0.332;0.062;-0.300;0.064
1885;6;-0.538;0.147;-0.417;0.084;-0.415;0.066;-0.333;0.062;-0.300;0.064
1885;7;-0.348;0.128;-0.410;0.084;-0.414;0.065;-0.334;0.062;-0.300;0.064
1885;8;-0.424;0.130;-0.423;0.085;-0.415;0.066;-0.336;0.062;-0.300;0.064
1885;9;-0.410;0.120;-0.434;0.085;-0.420;0.065;-0.336;0.062;-0.301;0.064
1885;10;-0.324;0.114;-0.423;0.085;-0.420;0.064;-0.336;0.062;-0.301;0.064
1885;11;-0.339;0.130;-0.405;0.084;-0.421;0.064;-0.339;0.062;-0.299;0.064
1885;12;-0.150;0.122;-0.398;0.081;-0.424;0.064;-0.341;0.062;-0.298;0.064
1886;1;-0.534;0.129;-0.396;0.080;-0.424;0.063;-0.343;0.061;-0.297;0.064
1886;2;-0.599;0.153;-0.397;0.080;-0.423;0.063;-0.346;0.061;-0.297;0.064
1886;3;-0.515;0.141;-0.403;0.080;-0.423;0.063;-0.347;0.061;-0.297;0.064
1886;4;-0.362;0.131;-0.413;0.081;-0.420;0.063;-0.350;0.062;-0.298;0.064
1886;5;-0.319;0.138;-0.428;0.081;-0.415;0.063;-0.351;0.062;-0.297;0.064
1886;6;-0.454;0.105;-0.445;0.082;-0.412;0.062;-0.351;0.062;-0.296;0.064
1886;7;-0.320;0.113;-0.474;0.083;-0.410;0.063;-0.352;0.062;-0.296;0.064
1886;8;-0.437;0.124;-0.478;0.081;-0.404;0.062;-0.353;0.062;-0.295;0.064
1886;9;-0.485;0.108;-0.475;0.080;-0.396;0.062;-0.353;0.062;-0.294;0.064
1886;10;-0.445;0.125;-0.473;0.080;-0.387;0.062;-0.353;0.062;-0.294;0.064
1886;11;-0.514;0.126;-0.483;0.079;-0.381;0.062;-0.354;0.062;-0.293;0.064
1886;12;-0.356;0.142;-0.486;0.078;-0.376;0.061;-0.353;0.061;-0.291;0.064
1887;1;-0.884;0.144;-0.487;0.078;-0.370;0.062;-0.356;0.061;-0.291;0.064
1887;2;-0.651;0.131;-0.492;0.078;-0.367;0.062;-0.357;0.061;-0.291;0.064
1887;3;-0.470;0.118;-0.485;0.078;-0.365;0.062;-0.360;0.061;-0.292;0.064
1887;4;-0.345;0.126;-0.482;0.077;-0.363;0.061;-0.361;0.061;-0.292;0.063
1887;5;-0.439;0.125;-0.468;0.075;-0.360;0.061;-0.362;0.061;-0.292;0.063
1887;6;-0.483;0.122;-0.466;0.073;-0.358;0.061;-0.362;0.061;-0.293;0.063
1887;7;-0.338;0.134;-0.423;0.074;-0.354;0.061;-0.363;0.061;-0.294;0.063
1887;8;-0.498;0.133;-0.408;0.074;-0.354;0.061;-0.364;0.061;-0.296;0.063
1887;9;-0.396;0.111;-0.405;0.074;-0.356;0.062;-0.366;0.061;-0.297;0.063
1887;10;-0.406;0.111;-0.402;0.074;-0.354;0.062;-0.366;0.062;-0.299;0.063
1887;11;-0.343;0.116;-0.394;0.073;-0.353;0.062;-0.368;0.062;-0.301;0.063
1887;12;-0.343;0.136;-0.382;0.072;-0.352;0.061;-0.369;0.062;-0.302;0.063
1888;1;-0.361;0.171;-0.376;0.072;-0.353;0.061;-0.372;0.062;-0.302;0.063
1888;2;-0.468;0.124;-0.359;0.072;-0.354;0.061;-0.373;0.062;-0.306;0.063
1888;3;-0.437;0.116;-0.351;0.073;-0.354;0.061;-0.375;0.062;-0.311;0.063
1888;4;-0.315;0.120;-0.326;0.075;-0.354;0.062;-0.375;0.062;-0.313;0.063
1888;5;-0.336;0.120;-0.309;0.075;-0.358;0.061;-0.376;0.062;-0.315;0.063
1888;6;-0.339;0.109;-0.289;0.075;-0.362;0.061;-0.378;0.062;-0.316;0.063
1888;7;-0.275;0.115;-0.268;0.075;-0.361;0.062;-0.377;0.062;-0.318;0.063
1888;8;-0.292;0.119;-0.212;0.074;-0.359;0.061;-0.376;0.062;-0.320;0.063
1888;9;-0.293;0.115;-0.174;0.074;-0.354;0.061;-0.376;0.062;-0.321;0.063
1888;10;-0.110;0.116;-0.145;0.074;-0.353;0.062;-0.376;0.062;-0.323;0.063
1888;11;-0.142;0.118;-0.131;0.073;-0.352;0.062;-0.375;0.062;-0.325;0.063
1888;12;-0.101;0.131;-0.121;0.073;-0.351;0.062;-0.376;0.062;-0.325;0.063
1889;1;-0.108;0.141;-0.112;0.074;-0.350;0.062;-0.379;0.063;-0.325;0.063
1889;2;0.206;0.123;-0.111;0.075;-0.348;0.062;-0.380;0.063;-0.326;0.063
1889;3;0.015;0.120;-0.116;0.075;-0.344;0.063;-0.379;0.063;-0.328;0.063
1889;4;0.038;0.113;-0.133;0.075;-0.342;0.063;-0.379;0.063;-0.328;0.063
1889;5;-0.170;0.120;-0.155;0.077;-0.341;0.063;-0.378;0.063;-0.327;0.064
1889;6;-0.224;0.115;-0.171;0.079;-0.336;0.063;-0.378;0.063;-0.328;0.064
1889;7;-0.167;0.131;-0.198;0.078;-0.326;0.063;-0.376;0.063;-0.328;0.064
1889;8;-0.273;0.124;-0.248;0.077;-0.318;0.063;-0.374;0.063;-0.328;0.064
1889;9;-0.356;0.106;-0.294;0.079;-0.317;0.064;-0.373;0.063;-0.328;0.064
1889;10;-0.310;0.101;-0.328;0.081;-0.319;0.064;-0.371;0.063;-0.327;0.064
1889;11;-0.406;0.131;-0.354;0.082;-0.318;0.064;-0.369;0.063;-0.326;0.064
1889;12;-0.298;0.110;-0.374;0.081;-0.315;0.064;-0.368;0.063;-0.326;0.064
1890;1;-0.424;0.127;-0.394;0.079;-0.317;0.064;-0.367;0.063;-0.326;0.064
1890;2;-0.403;0.132;-0.408;0.079;-0.315;0.064;-0.367;0.063;-0.324;0.064
1890;3;-0.536;0.138;-0.415;0.079;-0.315;0.064;-0.367;0.063;-0.323;0.064
1890;4;-0.374;0.137;-0.417;0.079;-0.313;0.065;-0.365;0.063;-0.322;0.064
1890;5;-0.477;0.135;-0.430;0.079;-0.319;0.065;-0.363;0.064;-0.322;0.064
1890;6;-0.460;0.114;-0.437;0.079;-0.322;0.066;-0.361;0.064;-0.321;0.065
1890;7;-0.418;0.129;-0.440;0.078;-0.330;0.066;-0.360;0.064;-0.321;0.065
1890;8;-0.439;0.126;-0.448;0.078;-0.332;0.066;-0.359;0.064;-0.320;0.065
1890;9;-0.442;0.112;-0.424;0.079;-0.330;0.066;-0.358;0.064;-0.320;0.065
1890;10;-0.329;0.117;-0.419;0.080;-0.331;0.067;-0.357;0.064;-0.318;0.065
1890;11;-0.567;0.124;-0.400;0.082;-0.332;0.067;-0.356;0.064;-0.318;0.065
1890;12;-0.375;0.128;-0.391;0.084;-0.331;0.068;-0.356;0.065;-0.318;0.065
1891;1;-0.463;0.132;-0.382;0.086;-0.330;0.068;-0.353;0.065;-0.318;0.065
1891;2;-0.496;0.155;-0.369;0.087;-0.329;0.068;-0.350;0.065;-0.318;0.065
1891;3;-0.248;0.135;-0.353;0.087;-0.330;0.068;-0.349;0.065;-0.318;0.065
1891;4;-0.312;0.132;-0.353;0.086;-0.333;0.068;-0.349;0.065;-0.318;0.065
1891;5;-0.254;0.122;-0.342;0.085;-0.336;0.068;-0.348;0.065;-0.318;0.065
1891;6;-0.351;0.129;-0.319;0.085;-0.340;0.069;-0.346;0.065;-0.318;0.065
1891;7;-0.306;0.126;-0.301;0.086;-0.347;0.069;-0.344;0.065;-0.318;0.066
1891;8;-0.289;0.129;-0.273;0.085;-0.356;0.069;-0.342;0.066;-0.318;0.066
1891;9;-0.248;0.115;-0.289;0.085;-0.362;0.070;-0.339;0.066;-0.318;0.066
1891;10;-0.327;0.117;-0.299;0.083;-0.371;0.070;-0.336;0.066;-0.319;0.066
1891;11;-0.433;0.117;-0.310;0.084;-0.375;0.070;-0.334;0.066;-0.318;0.066
1891;12;-0.103;0.114;-0.306;0.082;-0.379;0.070;-0.332;0.066;-0.319;0.066
1892;1;-0.250;0.131;-0.318;0.082;-0.381;0.070;-0.326;0.066;-0.320;0.066
1892;2;-0.153;0.126;-0.329;0.081;-0.381;0.070;-0.322;0.066;-0.321;0.066
1892;3;-0.440;0.128;-0.340;0.081;-0.380;0.070;-0.321;0.067;-0.322;0.066
1892;4;-0.436;0.115;-0.338;0.081;-0.379;0.070;-0.318;0.067;-0.322;0.066
1892;5;-0.386;0.130;-0.358;0.081;-0.378;0.071;-0.315;0.067;-0.322;0.066
1892;6;-0.306;0.120;-0.394;0.082;-0.379;0.071;-0.313;0.067;-0.323;0.066
1892;7;-0.443;0.120;-0.442;0.083;-0.379;0.071;-0.312;0.067;-0.323;0.066
1892;8;-0.422;0.124;-0.477;0.084;-0.379;0.071;-0.309;0.067;-0.323;0.066
1892;9;-0.381;0.114;-0.467;0.084;-0.377;0.071;-0.308;0.068;-0.324;0.066
1892;10;-0.303;0.120;-0.462;0.084;-0.375;0.071;-0.307;0.068;-0.324;0.066
1892;11;-0.674;0.121;-0.464;0.085;-0.373;0.071;-0.306;0.068;-0.325;0.067
1892;12;-0.532;0.132;-0.464;0.086;-0.370;0.072;-0.306;0.068;-0.325;0.067
1893;1;-0.828;0.126;-0.443;0.087;-0.367;0.073;-0.304;0.068;-0.324;0.067
1893;2;-0.575;0.127;-0.430;0.087;-0.364;0.073;-0.304;0.069;-0.323;0.067
1893;3;-0.324;0.116;-0.427;0.086;-0.362;0.073;-0.306;0.069;-0.324;0.067
1893;4;-0.373;0.120;-0.422;0.085;-0.360;0.073;-0.307;0.069;-0.325;0.067
1893;5;-0.411;0.142;-0.393;0.086;-0.354;0.073;-0.308;0.069;-0.326;0.067
1893;6;-0.307;0.132;-0.380;0.084;-0.350;0.073;-0.307;0.069;-0.327;0.067
1893;7;-0.188;0.130;-0.352;0.083;-0.345;0.074;-0.308;0.070;-0.328;0.067
1893;8;-0.265;0.139;-0.334;0.083;-0.340;0.074;-0.308;0.070;-0.329;0.067
1893;9;-0.345;0.109;-0.336;0.082;-0.343;0.073;-0.309;0.070;-0.330;0.067
1893;10;-0.246;0.112;-0.346;0.082;-0.344;0.073;-0.312;0.070;-0.331;0.067
1893;11;-0.320;0.117;-0.347;0.081;-0.345;0.073;-0.315;0.070;-0.332;0.067
1893;12;-0.374;0.122;-0.360;0.081;-0.341;0.073;-0.317;0.070;-0.333;0.067
1894;1;-0.498;0.131;-0.368;0.082;-0.338;0.073;-0.318;0.070;-0.335;0.067
1894;2;-0.351;0.137;-0.369;0.083;-0.336;0.074;-0.323;0.071;-0.337;0.067
1894;3;-0.354;0.146;-0.366;0.084;-0.335;0.074;-0.327;0.071;-0.337;0.067
1894;4;-0.495;0.124;-0.365;0.084;-0.331;0.074;-0.329;0.071;-0.338;0.067
1894;5;-0.422;0.119;-0.368;0.085;-0.328;0.074;-0.330;0.071;-0.338;0.067
1894;6;-0.463;0.126;-0.364;0.086;-0.327;0.074;-0.331;0.071;-0.338;0.068
1894;7;-0.287;0.134;-0.360;0.086;-0.326;0.074;-0.332;0.071;-0.338;0.068
1894;8;-0.269;0.129;-0.366;0.084;-0.327;0.074;-0.331;0.071;-0.338;0.068
1894;9;-0.311;0.107;-0.371;0.083;-0.324;0.074;-0.329;0.072;-0.338;0.068
1894;10;-0.233;0.103;-0.351;0.083;-0.318;0.074;-0.328;0.072;-0.338;0.068
1894;11;-0.357;0.137;-0.343;0.084;-0.313;0.074;-0.324;0.072;-0.337;0.068
1894;12;-0.327;0.134;-0.328;0.085;-0.311;0.075;-0.324;0.072;-0.337;0.068
1895;1;-0.446;0.143;-0.323;0.086;-0.307;0.075;-0.324;0.072;-0.336;0.068
1895;2;-0.430;0.122;-0.325;0.086;-0.303;0.075;-0.321;0.072;-0.336;0.068
1895;3;-0.410;0.113;-0.326;0.088;-0.301;0.075;-0.317;0.072;-0.336;0.068
1895;4;-0.255;0.128;-0.324;0.087;-0.300;0.075;-0.314;0.072;-0.336;0.069
1895;5;-0.331;0.132;-0.308;0.086;-0.294;0.075;-0.311;0.073;-0.335;0.069
1895;6;-0.284;0.119;-0.295;0.086;-0.290;0.075;-0.309;0.073;-0.334;0.069
1895;7;-0.228;0.136;-0.272;0.085;-0.279;0.075;-0.307;0.073;-0.334;0.069
1895;8;-0.290;0.126;-0.252;0.085;-0.277;0.075;-0.305;0.073;-0.333;0.069
1895;9;-0.322;0.114;-0.252;0.085;-0.282;0.075;-0.303;0.073;-0.333;0.069
1895;10;-0.213;0.100;-0.264;0.085;-0.283;0.075;-0.300;0.073;-0.333;0.069
1895;11;-0.161;0.105;-0.258;0.084;-0.283;0.075;-0.297;0.073;-0.333;0.069
1895;12;-0.175;0.111;-0.248;0.085;-0.282;0.075;-0.295;0.074;-0.333;0.069
1896;1;-0.166;0.125;-0.240;0.084;-0.285;0.076;-0.293;0.074;-0.332;0.069
1896;2;-0.188;0.123;-0.225;0.084;-0.287;0.076;-0.290;0.074;-0.331;0.069
1896;3;-0.407;0.108;-0.215;0.085;-0.288;0.077;-0.288;0.074;-0.329;0.070
1896;4;-0.400;0.120;-0.204;0.085;-0.292;0.077;-0.286;0.074;-0.328;0.070
1896;5;-0.262;0.125;-0.212;0.086;-0.295;0.077;-0.285;0.074;-0.328;0.070
1896;6;-0.162;0.123;-0.204;0.086;-0.295;0.077;-0.285;0.074;-0.327;0.070
1896;7;-0.130;0.122;-0.205;0.086;-0.290;0.076;-0.285;0.074;-0.327;0.070
1896;8;-0.111;0.130;-0.206;0.086;-0.290;0.076;-0.284;0.074;-0.327;0.070
